phase,stage_id,parent_id,stage,arm,id,family,tau,x,slot,target,z_before,increment,z_after,r,u,pure,cross,residual,abs_residual,status,program_sha256
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=1/64:s=1,LEFT,1/256,1/64,1,1.00401646436382096119269531345293225754715615424274570530591980363817638026,1.00200621219966514693003619584296162560206059208989795866812761548198029979,0.00000000752345661229219385839599285390596211118543739724487289805655835802272367119,1.00200621972312175922223005423895447950802270327533535591300051353853866554,0.0000000150771005820652511473153470643638838700192808678793073906185056082847283432,0.00200621219966514693003619584296162560206059208989795866812761548198029978575,-0.0000000000301873008784640334802271805963340947169472065472080883945852511787166821568,0.0000000000301873008784640334802271805963340947169472065472080883945852511787167928498,1.81113581576534247350182385817755835613650623962782763791652297798710026372e-71,1.81113581576534247350182385817755835613650623962782763791652297798710026372e-71,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=1/16:s=0,LEFT,1/256,1/16,0,0.0000135005579538360686136485566865541589103046494964515768969030961836898560008,0.375006758217993079584775086505190311418685121107266435986159169550173008798,-0.0703082840756072420309761584445647340794150719302295642284335302289462647771,0.304698474142385837553798928060625577339270049177036871757725639321226742889,-0.140616568151214484061952316889129468158830143860459128456867060457892529554,-0.624993241782006920415224913494809688581314878892733564013840830449826986674,0.00494325480965628689605767213782951897653660812270076098347213301175146077272,0.0878844047770880478993112586071975297757653876113173100978766279471604885006,0.0928276595867443347953689307450270487523019957340180710813487609589119492733,0.0928276595867443347953689307450270487523019957340180710813487609589119492733,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=1/16:s=1,LEFT,1/256,1/16,1,1.00443094388649060837583079588775789028553413979494799286754754134826074545,1.00221301531897612386072910031225954998261784015759009627704214692376865786,0.00000000788841096341164482488689376982398877432481367447200282231940161471182061993,1.00221302320738708727237392519915331980660661448240377074904496924317026956,0.0000000158117363376591355248501685277016690280699830267880412098189593657298696419,0.00221301531897612386072910031225954998261784015759009627704214692376865786196,-0.000000000034914348608818347403346519884263919772290985940084040983201867253762665965,0.0000000000349143486088183474033465198842639197722909859400840409832018672537626327571,-1.81113581576534247350182385817755835613650623962782763791652297798710026372e-71,1.81113581576534247350182385817755835613650623962782763791652297798710026372e-71,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=1/8:s=0,LEFT,1/256,1/8,0,0.750012039372950424382716049382716049382716049382716049382716049382716056408,0.866032239548512155951177629440149422632936412394755641250927347979403414351,0.0000001151432055047385226505795379000842695931147557254856425187344197485008443,0.8660323546917176606897002800196873227172060055095113667365698667138231586,0.000000199435538882007619389934977198899243167232823228955478748084013170878162482,-0.133967760451487844048822370559850577367063587605244358749072652020596585649,0.0000000308508853854271998176717232678917459779350598093445743821698669493973710874,-0.0000000308509547453504937508245900323321706269466413983586577354455075973511497291,-0.0000000000000693599232939331528667644404246490115815890140833532756406613920390638378888,0.0000000000000693599232939331528667644404246490115815890140833532756406613920390638378888,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=1/8:s=1,LEFT,1/256,1/8,1,1.00509000144337610622952884857646762408667170571932476694381456286218191035,1.0025417620065251077630280359032308243309807609879505537151072829944058985,0.00000000841672070176089426076920972156051207879083838126260834699107752639409682329,1.00254177042324580952392229667244054589149283977878893497771562998548342803,0.0000000168762280761615142604054999111129352299781453355049775523097884387340345074,0.00254176200652510776302803590323082433098076098795055371510728299440589849987,-0.0000000000427866017985383674166801146363517025873303732061085903225471526127983947818,0.0000000000427866017985383674166801146363517025873303732061085903225471526127984121764,0.0,0.0,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=1/4:s=0,LEFT,1/256,1/4,0,0.937509746162258848852040816326530612244897959183673469387755102040816332563,0.968250874402059562196353953378263439240391231659115814768754073082099561653,-0.00000000496673659236871999115819983751994901286466050361402268507784148740870164862,0.968250869435322969827633962220063601720442218794455311154731388004258070842,-0.00000000961809407230296522517071085607163236553856112094892615252276743323482834659,-0.0317491255979404378036460466217365607596087683408841852312459269179004383468,-0.000000000315379087766002379171244210257616040593486335582601770439914835335576389733,0.000000000315379087766002379171244210257616040593486335582601770439914835335576415035,-9.05567907882671236750911929088779178068253119813913818958261488993550131859e-72,9.05567907882671236750911929088779178068253119813913818958261488993550131859e-72,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=1/4:s=1,LEFT,1/256,1/4,1,1.00693469828218559559240362811791383219954648526077097505668934240362813201,1.00346134899981440778553194557404158564636323037240570093831812739589138146,0.00000000963946353797455149163126116757212925460987277850660847361527473303238057392,1.00346135863927794576008343720530275321849248498227847944492660101116611451,0.0000000193456582638201916160967990632136385257564576800641404832572377531293511743,0.00346134899981440778553194557404158564636323037240570093831812739589138146011,-0.0000000000667310949518313328934192211026240584248224829910784268459607667303304182115,0.0000000000667310949518313328934192211026240584248224829910784268459607667303304793562,0.0,0.0,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=1/2:s=0,LEFT,1/256,1/2,0,0.984381755193074544270833333333333333333333333333333333333333333333333330315,0.992160159080736416643674118157243397112997348207728223109656993516374210881,-0.0000000131400346923338785461863945277723160519155209533783597733471461994082076275,0.992160145940701724309795571970848869340681296292207269731297220169228009059,-0.0000000260740376486842409544692783975875989296260239041495782962073789142027471396,-0.00783984091926358335632588184275660288700265179227177689034300648362578911901,-0.000000000206031563323004422165624434238061503947096820025606564282295435464077043459,0.000000000206031563323004422165624434238061503947096820025606564282295435464076944362,0.0,0.0,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=1/2:s=1,LEFT,1/256,1/2,1,1.01561824480692545572916666666666666666666666666666666666666666666666666063,1.0077788540778294709868563597839030138647937631501088158470035050460041761,0.0000000129395958630218905334972746492865890317905047186661527478053451328921682879,1.00777886701742533400874689328117766315138279494061353451315625285134930464,0.0000000260805023495659885374613058168769442804722031515989514862860197328857140793,0.00777885407782947098685635978390301386479376315010881584700350504600417609935,-0.000000000201310456089066372133532435942891074067351736503640225867475213120011311677,0.000000000201310456089066372133532435942891074067351736503640225867475213120011277942,0.0,0.0,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=3/4:s=0,LEFT,1/256,3/4,0,0.993060499870317593183106575963718820861678004535147392290249433106575962364,0.996524228484724504639679952410330198204742054846458517909590816132687591079,-0.000000019109800390757696737693702826151233073884057591612217104546696011200246928,0.996524209374924113881983214716627372053508980962400926297373711585991581744,-0.0000000380867578166093302349200263708313293808725669470161803322709307845700081579,-0.00347577151527549536032004758966980179525794515354148209040918386731240892138,-0.000000000132842599721592265864360353935332485125996342501169970648178326899983999636,0.000000000132842599721592265864360353935332485125996342501169970648178326899983666503,9.05567907882671236750911929088779178068253119813913818958261488993550131859e-72,9.05567907882671236750911929088779178068253119813913818958261488993550131859e-72,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=3/4:s=1,LEFT,1/256,3/4,1,1.06249505568523796237244897959183673469387755102040816326530612244897960023,1.03077399184157828786176864278953855168611689387756197179112814421684712282,0.0000000162151043105847940797278022522401241974880309181519258192860770418418439185,1.03077400805668259844656272251734080392624109136559288994305396350292416706,0.0000000334282158596277507244978387566332458656387623951671315309438330946792399326,0.0307739918415782878617686427895385516861168938775619717911281442168471228225,-0.000000000998006975528554761896664146497473500724923362500882911497528160734671652298,0.000000000998006975528554761896664146497473500724923362500882911497528160734671686033,1.81113581576534247350182385817755835613650623962782763791652297798710026372e-71,1.81113581576534247350182385817755835613650623962782763791652297798710026372e-71,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=7/8:s=0,LEFT,1/256,7/8,0,0.994902252366423276486520534139581758629377676996724615772234819853867475283,0.997447893091749346305423870710120745306352866069687211227915524233437747791,-0.0000000235935869128969092027219489506257510219470906460506954472528156128577247813,0.997447869498162433408514667988171794680601844122596565177220076980622138517,-0.0000000470667465568348421570313195406076129432800502273604372579084897694064372757,-0.00255210690825065369457612928987925469364713393031278877208447576656225220945,-0.00000000012042671230163283199227216265358390945510190267577860351839406865916877041,0.000000000120426712301632831992272162653583909455101902675778603518394068659168839989,9.05567907882671236750911929088779178068253119813913818958261488993550131859e-72,9.05567907882671236750911929088779178068253119813913818958261488993550131859e-72,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=7/8:s=1,LEFT,1/256,7/8,1,1.24999570681725019290123456790123456790123456790123456790123456790123457607,1.11803207475880039962742965970646433556666390034997807757973905624755437793,-0.000000005980247790036677562423748240285179687017949277860641125058089494859567528,1.11803206877855260959075209728271609528148421333202879971909793118946488527,-0.0000000133722176527695114980349774903530905429310746171493006197428364350448102264,0.11803207475880039962742965970646433556666390034997807757973905624755437793,0.00000000141172210845952000342604693303849132744419359640244781059131671804890079333,-0.00000000141172210845952000342604693303849132744419359640244781059131671804890072586,0.0,0.0,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=15/16:s=0,LEFT,1/256,15/16,0,0.995559567533252198461049760337915337933341094696228657752301304109001545637,0.997777340047237271222181463093318852654197260445631809751985064979077777824,-0.000000026448029304914172426686747817796007028912304832609989093623202542434827766,0.997777313599207966308009036406571034858190231533326977141995971355875237448,-0.0000000527784879591990351379397223082289684744359893637384882818205519370462290532,-0.00222265995276272877781853690668114734580273955436819024801493502092222217631,-0.000000000117569951131055601834930650687538530620589797995076984611035076654520834273,0.00000000011756995113105560183493065068753853062058979799507698461103507665452090596,0.0,0.0,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=15/16:s=1,LEFT,1/256,15/16,1,1.99999598802230335709450579521764021762221446085932689780325425144655401841,1.37499796761186264308012486992715920915712799167533818938605619146722164241,0.0546882885427752435416466363543386189478556097301882880769138815198425462683,1.42968625615463788662177150628149782810498360140552647746297007298706417962,0.109376577085550487083293272708677237895711219460376576153827763039685092537,0.374997967611862643080124869927159209157127991675338189386056191467221642406,0.00299080890373784197075638748804849951318380381606288262712624772695624941807,0.0410159941114236592787166790793093657351057915213919875998286989183942022326,0.0440068030151615012494730665673578652482895953374548702269549466453504250496,0.0440068030151615012494730665673578652482895953374548702269549466453504250496,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=63/64:s=0,LEFT,1/256,63/64,0,0.995972575096506480172246588028503841419716335715251962168705086440006162474,0.997984284879034363025560827456862130173717679214762927409785378043948934401,-0.0000000289428465199138481529726624286037823390591027363530140521701746604187844859,0.997984255936187843111712674484199701569935340155660191056771325873774278284,-0.0000000577690111353913756155272178066797933127557552384468338850224321569478265051,-0.00201571512096563697443917254313786982628232078523707259021462195605106559934,-0.000000000116681066747956015128956022373848370916768198973466421545297248927758974201,0.000000000116681066747956015128956022373848370916768198973466421545297248927759033237,0.0,0.0,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,LEFT:t=1/256:x=63/64:s=1,LEFT,1/256,63/64,1,16.9999961827770132981094364555593016511476809935868392446844065285763708912,-23.0000019375038750077500155000310000620001240002480004960009920019840036759,-256.000046471202495489828473296430913250585621884751468707684937290953919552,-279.000048408706370497578488796461913312585745884999469203685929292937924387,-512.000092942404990979656946592861826501171243769502937415369874581907839103,-24.0000019375038750077500155000310000620001240002480004960009920019840036759,65536.0237932578372634535551478339935745140325483913081248437273976363805288,12288.0032226198838637495972169750153523609313621303786259970742886395173479,77824.0270158777211272031523648090089268749639105216867508408016862758978767,77824.0270158777211272031523648090089268749639105216867508408016862758978767,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
B,P03_s0_W2,P03,W2,INITIAL,RIGHT:t=1/256:x=1/64:s=0,RIGHT,1/256,1/64,0,17.0000147777626592605256216429592622498854465164551630878409685813454466476,-22.9999926035502958579881656804733727810650887573964497041420118343195266573,-255.999822492802828837577951056605870082998175169698611516546586190052739455,-278.999815096353124695566116737079242864063263927095061220688598024372264084,-511.999644985605657675155902113211740165996350339397223033093172380105478911,-23.9999926035502958579881656804733727810650887573964497041420118343195266573,65535.9091163465571698874728735507799346240619523215779292837110833811201064,12287.9876926749131096056819232325986780982602927879124992644799751907831182,77823.8968090214702794931547967833786127223222451094904285481910585719014442,77823.8968090214702794931547967833786127223222451094904285481910585719014442,APPLIED,793246769f216cdb2129a1e66acb1d430cf296f29561cb7b5ec73c03f8f55e88
